symbol,symbol_1,symbol_2,ranking_stat,avg_adf,avg_freq,volume,industry_1,industry_2,sector_1,sector_2
NWSA-TMK,NWSA,TMK,52.86712852926114,0.21393254346340179,5.4800000000000004,153397.0,Publishing,Life & Health Insurance,Consumer Discretionary,Financials
AME-GPC,AME,GPC,52.865528404312464,0.2378418875205974,6.0800000000000001,234171.0,Electrical Components and Equipment,Specialty Stores,Industrials,Consumer Discretionary
DTE-IFF,DTE,IFF,52.863072625208154,0.2539395943282528,5.8799999999999999,164880.0,Multi-Utilities & Unregulated Power,Specialty Chemicals,Utilities,Materials
COF-VAR,COF,VAR,52.8627085801313,0.24422139806248555,5.0800000000000001,214599.0,Consumer Finance,Health Care Equipment & Services,Financials,Health Care
ADT-ALLE,ADT,ALLE,52.86098897985891,0.24133861730990927,5.6399999999999997,272860.0,Diversified Commercial Services,Building Products,Industrials,Industrials
MYL-XRAY,MYL,XRAY,52.86088417257819,0.21271302923992838,5.7199999999999998,375311.0,Pharmaceuticals,Health Care Supplies,Health Care,Health Care
OI-VMC,OI,VMC,52.86013024030429,0.25309782461711644,5.5199999999999996,336502.0,Metal & Glass Containers,Construction Materials,Materials,Materials
EIX-IFF,EIX,IFF,52.85991366071139,0.24201200583346794,5.6799999999999997,164880.0,Multi-Utilities & Unregulated Power,Specialty Chemicals,Utilities,Materials
BDX-XRAY,BDX,XRAY,52.8593733453835,0.15109447745936749,5.7599999999999998,325836.0,Health Care Equipment & Services,Health Care Supplies,Health Care,Health Care
ALLE-MSI,ALLE,MSI,52.85907996673001,0.2204481317189563,5.7199999999999998,272860.0,Building Products,Telecommunications Equipment,Industrials,Information Technology
AZO-RSG,AZO,RSG,52.857726571389875,0.26264369225806994,6.2400000000000002,90678.0,Specialty Stores,Industrial Conglomerates,Consumer Discretionary,Industrials
AXP-EXPE,AXP,EXPE,52.855829539126205,0.23589220654098636,5.4800000000000004,1104894.0,Consumer Finance,"Hotels, Resorts & Cruise Lines",Financials,Consumer Discretionary
BA-LUV,BA,LUV,52.85551691391822,0.2290934975326383,5.2000000000000002,1920545.0,Aerospace & Defense,Airlines,Industrials,Industrials
BCR-PG,BCR,PG,52.853894433416095,0.28468091182932204,5.5199999999999996,353257.0,Health Care Equipment & Services,Personal Products,Health Care,Consumer Staples
BF.B-YUM,BF.B,YUM,52.85339120994286,0.2341229080600904,5.7999999999999998,222375.0,Distillers & Vintners,Restaurants,Consumer Staples,Consumer Discretionary
BF.B-FAST,BF.B,FAST,52.85110331646496,0.17364538166291854,5.7199999999999998,222375.0,Distillers & Vintners,Building Products,Consumer Staples,Industrials
FOSL-SNA,FOSL,SNA,52.850047343034475,0.29435290888220345,5.4400000000000004,69926.0,"Apparel, Accessories & Luxury Goods",Household Appliances,Consumer Discretionary,Consumer Discretionary
ROP-TEL,ROP,TEL,52.848685059933416,0.35417664065462612,5.3600000000000003,143471.0,Industrial Conglomerates,Electronic Equipment & Instruments,Industrials,Information Technology
ALLE-CELG,ALLE,CELG,52.84703627817605,0.18442002144697345,5.2000000000000002,272860.0,Building Products,Biotechnology,Industrials,Health Care
KLAC-NTRS,KLAC,NTRS,52.84492475396629,0.17613759357405642,4.8799999999999999,558797.0,Semiconductor Equipment,Diversified Financial Services,Information Technology,Financials
MAC-STZ,MAC,STZ,52.84485411346202,0.26484294110484508,5.4800000000000004,309305.0,Retail REITs,Distillers & Vintners,Financials,Consumer Staples
AON-AVY,AON,AVY,52.84379912782602,0.23633245772949252,5.6799999999999997,235936.0,Insurance Brokers,Paper Packaging,Financials,Materials
BBBY-TMK,BBBY,TMK,52.8422256706734,0.26934444646822597,6.5999999999999996,153397.0,Specialty Stores,Life & Health Insurance,Consumer Discretionary,Financials
D-WHR,D,WHR,52.841488734333375,0.19324580837777766,5.6799999999999997,365794.0,Multi-Utilities & Unregulated Power,Household Appliances,Utilities,Consumer Discretionary
CTAS-UPS,CTAS,UPS,52.840760022508405,0.21991288748262058,6.2400000000000002,0,Diversified Commercial Services,Air Freight & Logistics,Industrials,Industrials
HRS-WAG,HRS,WAG,52.840472879592014,0.18060310819721884,5.4400000000000004,185985.0,Telecommunications Equipment,Drug Retail,Information Technology,Consumer Staples
VRSN-WIN,VRSN,WIN,52.839151562385204,0.30061492126369588,5.2800000000000002,776048.0,Internet Software & Services,Integrated Telecommunications Services,Information Technology,Telecommunications Services
BMS-CF,BMS,CF,52.83834586591445,0.34724412332747107,5.8399999999999999,145309.0,Paper Packaging,Fertilizers & Agricultural Chemicals,Materials,Materials
ARG-SYY,ARG,SYY,52.83825029324936,0.28863106856004422,6.0,143916.0,Industrial Gases,Food Distributors,Materials,Consumer Staples
IPG-VRTX,IPG,VRTX,52.83544999176013,0.16282671742624202,4.7599999999999998,769615.0,Advertising,Biotechnology,Consumer Discretionary,Health Care
PWR-SWK,PWR,SWK,52.83544579525483,0.20863232631786971,5.1200000000000001,435041.0,Industrial Conglomerates,Household Appliances,Industrials,Consumer Discretionary
CTAS-NU,CTAS,NU,52.834572743259606,0.28324251547966667,5.7599999999999998,288647.0,Diversified Commercial Services,Multi-Utilities & Unregulated Power,Industrials,Utilities
CTAS-ISRG,CTAS,ISRG,52.83408836908741,0.24654873827392215,5.9199999999999999,82499.0,Diversified Commercial Services,Health Care Equipment & Services,Industrials,Health Care
APD-IFF,APD,IFF,52.833616461593316,0.24989896586707414,6.3600000000000003,164880.0,Industrial Gases,Specialty Chemicals,Materials,Materials
GD-WIN,GD,WIN,52.83240147059405,0.28310779762228544,5.3200000000000003,964093.0,Aerospace & Defense,Integrated Telecommunications Services,Industrials,Telecommunications Services
GWW-IP,GWW,IP,52.83176753152139,0.29894313161189445,5.7199999999999998,180537.0,Industrial Materials,Paper Products,Industrials,Materials
AIZ-BCR,AIZ,BCR,52.828339895025536,0.17329988201184818,5.6799999999999997,212123.0,Multi-line Insurance,Health Care Equipment & Services,Financials,Health Care
BMS-XL,BMS,XL,52.82774443514979,0.24734791480763904,6.04,145309.0,Paper Packaging,Property & Casualty Insurance,Materials,Financials
R-TRV,R,TRV,52.826641670258674,0.22445355132244707,6.1600000000000001,190686.0,Industrial Conglomerates,Property & Casualty Insurance,Industrials,Financials
OI-VAR,OI,VAR,52.82530993160829,0.22692865251411884,5.1600000000000001,214599.0,Metal & Glass Containers,Health Care Equipment & Services,Materials,Health Care
BLK-EFX,BLK,EFX,52.82179501877647,0.25507659371793107,5.5199999999999996,196226.0,Diversified Financial Services,Diversified Financial Services,Financials,Financials
HCBK-SNA,HCBK,SNA,52.81586408642986,0.19281823929944797,5.4800000000000004,69926.0,Banks,Household Appliances,Financials,Consumer Discretionary
CMG-USB,CMG,USB,52.815725763498484,0.14688502366632966,5.1600000000000001,124536.0,Restaurants,Banks,Consumer Discretionary,Financials
PLD-SRCL,PLD,SRCL,52.81345501183844,0.18576633923868205,5.6799999999999997,177809.0,Diversified Financial Services,Industrial Conglomerates,Financials,Industrials
BLK-EIX,BLK,EIX,52.81320587830369,0.19338734562927357,5.3600000000000003,196226.0,Diversified Financial Services,Multi-Utilities & Unregulated Power,Financials,Utilities
HRL-PFE,HRL,PFE,52.812919542792194,0.21730975794938723,5.4000000000000004,192258.0,Packaged Foods & Meats,Pharmaceuticals,Consumer Staples,Health Care
HAR-IPG,HAR,IPG,52.81264232468657,0.28917165190732574,5.7199999999999998,345226.0,Consumer Electronics,Advertising,Consumer Discretionary,Consumer Discretionary
MJN-PDCO,MJN,PDCO,52.81130471540464,0.24282507664216568,5.6799999999999997,274041.0,Packaged Foods & Meats,Health Care Supplies,Consumer Staples,Health Care
HES-VMC,HES,VMC,52.80901246882276,0.16725927653292383,5.2000000000000002,414910.0,Integrated Oil & Gas,Construction Materials,Energy,Materials
AMP-EFX,AMP,EFX,52.80373065820375,0.24212421807072107,5.7999999999999998,204041.0,Diversified Financial Services,Diversified Financial Services,Financials,Financials
AZO-WHR,AZO,WHR,52.80361965780682,0.22463550076730671,6.0800000000000001,0,Specialty Stores,Household Appliances,Consumer Discretionary,Consumer Discretionary
FMC-X,FMC,X,52.803596402439744,0.16501051567163011,5.0800000000000001,496546.0,Diversified Chemicals,Steel,Materials,Materials
FOSL-SNI,FOSL,SNI,52.802891576833055,0.22833977193940425,5.5199999999999996,230727.0,"Apparel, Accessories & Luxury Goods",Broadcasting & Cable TV,Consumer Discretionary,Consumer Discretionary
WAG-WAT,WAG,WAT,52.8015485293945,0.25278758756238534,5.6799999999999997,171164.0,Drug Retail,Health Care Distributors & Services,Consumer Staples,Health Care
AON-GWW,AON,GWW,52.80133127672208,0.21061136693155941,5.96,180537.0,Insurance Brokers,Industrial Materials,Financials,Industrials
REGN-VLO,REGN,VLO,52.80109854929417,0.21012954847819937,5.4000000000000004,434331.0,Biotechnology,Oil & Gas Refining & Marketing & Transportation,Health Care,Energy
EBAY-MPC,EBAY,MPC,52.80055122099293,0.21209696401777925,5.3200000000000003,1632550.0,Internet Software & Services,Oil & Gas Refining & Marketing & Transportation,Information Technology,Energy
TSCO-VMC,TSCO,VMC,52.80044867344928,0.1918097536209826,5.96,405427.0,Specialty Retail,Construction Materials,Consumer Discretionary,Materials
AON-TWC,AON,TWC,52.799059705503225,0.2881371444116666,5.3600000000000003,534983.0,Insurance Brokers,Broadcasting & Cable TV,Financials,Consumer Discretionary
CMI-ORLY,CMI,ORLY,52.797615129986696,0.25761527115176913,5.4400000000000004,282365.0,Industrial Machinery,Specialty Stores,Industrials,Consumer Discretionary
JWN-PLL,JWN,PLL,52.794538056474856,0.26089420333073648,6.1200000000000001,280485.0,Department Stores,Industrial Conglomerates,Consumer Discretionary,Industrials
FIS-LSI,FIS,LSI,52.791261616515115,0.24752806600925209,4.6399999999999997,490379.0,Internet Software & Services,Semiconductors,Information Technology,Information Technology
NBL-WHR,NBL,WHR,52.79051709589469,0.11315737481743807,5.2400000000000002,365794.0,Oil & Gas Exploration & Production,Household Appliances,Energy,Consumer Discretionary
GPS-SNI,GPS,SNI,52.79037411687902,0.13639033945044565,5.96,322105.0,Apparel Retail,Broadcasting & Cable TV,Consumer Discretionary,Consumer Discretionary
DOV-EFX,DOV,EFX,52.78880312504477,0.22909320602503302,5.5199999999999996,204041.0,Industrial Machinery,Diversified Financial Services,Industrials,Financials
DOV-TRIP,DOV,TRIP,52.78839868064558,0.12781807032082571,5.0800000000000001,533856.0,Industrial Machinery,Internet Retail,Industrials,Consumer Discretionary
F-PCL,F,PCL,52.78672175434071,0.22492441912851768,5.2800000000000002,375410.0,Automobile Manufacturers,REITs,Consumer Discretionary,Financials
EBAY-INTU,EBAY,INTU,52.786496904726256,0.2552167965009684,5.5999999999999996,729442.0,Internet Software & Services,Internet Software & Services,Information Technology,Information Technology
RL-TMK,RL,TMK,52.78235244726389,0.30681858839801468,6.2000000000000002,153397.0,"Apparel, Accessories & Luxury Goods",Life & Health Insurance,Consumer Discretionary,Financials
ALLE-FLIR,ALLE,FLIR,52.782110874429726,0.17102519780125075,6.0,272860.0,Building Products,Aerospace & Defense,Industrials,Industrials
BF.B-BRK.B,BF.B,BRK.B,52.7814548547281,0.1617172613845132,5.8399999999999999,222375.0,Distillers & Vintners,Multi-Sector Holdings,Consumer Staples,Financials
MJN-TAP,MJN,TAP,52.78093351255715,0.15473866077898452,5.7999999999999998,223994.0,Packaged Foods & Meats,Brewers,Consumer Staples,Consumer Staples
ALLE-SNDK,ALLE,SNDK,52.7805983447937,0.26622648238007735,5.4800000000000004,272860.0,Building Products,Computer Storage & Peripherals,Industrials,Information Technology
BLK-JPM,BLK,JPM,52.77906702013871,0.23535477158693946,5.5999999999999996,196226.0,Diversified Financial Services,Banks,Financials,Financials
SPG-XEL,SPG,XEL,52.776641139970884,0.25019004333051059,5.4000000000000004,529185.0,REITs,Multi-Utilities & Unregulated Power,Financials,Utilities
LUV-VRTX,LUV,VRTX,52.77581527686948,0.12177514637408628,5.3200000000000003,769615.0,Airlines,Biotechnology,Industrials,Health Care
HRL-ORLY,HRL,ORLY,52.77243338059381,0.21386555705950719,6.04,192258.0,Packaged Foods & Meats,Specialty Stores,Consumer Staples,Consumer Discretionary
TEG-WHR,TEG,WHR,52.77206832417867,0.25372783162953205,5.5599999999999996,160270.0,Gas Utilities,Household Appliances,Utilities,Consumer Discretionary
ALTR-EFX,ALTR,EFX,52.77195276981597,0.25315743158216492,5.96,204041.0,Semiconductors,Diversified Financial Services,Information Technology,Financials
CSC-X,CSC,X,52.77024876510083,0.17636449892006756,5.2000000000000002,512500.0,IT Consulting & Services,Steel,Information Technology,Materials
SIAL-WHR,SIAL,WHR,52.770198201418076,0.20980104961635151,5.7599999999999998,249591.0,Diversified Chemicals,Household Appliances,Materials,Consumer Discretionary
KSS-SNA,KSS,SNA,52.76856248473228,0.15774814192692721,5.0800000000000001,69926.0,General Merchandise Stores,Household Appliances,Consumer Discretionary,Consumer Discretionary
DNB-WMT,DNB,WMT,52.76848051268638,0.21928930583138462,5.3200000000000003,201874.0,Data Processing Services,Hypermarkets & Super Centers,Industrials,Consumer Staples
EMN-GWW,EMN,GWW,52.767933148007415,0.18779570167152618,5.9199999999999999,180537.0,Diversified Chemicals,Industrial Materials,Materials,Industrials
FE-TEG,FE,TEG,52.76749525583907,0.25598726841280539,5.5199999999999996,160270.0,Multi-Utilities & Unregulated Power,Gas Utilities,Utilities,Utilities
MWV-SWK,MWV,SWK,52.766153605109444,0.2391171222317427,5.2800000000000002,426661.0,Paper Packaging,Household Appliances,Materials,Consumer Discretionary
GWW-NUE,GWW,NUE,52.76529532584826,0.27781787888641707,5.5199999999999996,180537.0,Industrial Materials,Steel,Industrials,Materials
EIX-GWW,EIX,GWW,52.76271869291786,0.27999282212500731,5.5999999999999996,180537.0,Multi-Utilities & Unregulated Power,Industrial Materials,Utilities,Industrials
SRCL-TSN,SRCL,TSN,52.76266440525882,0.2576234883776396,5.7999999999999998,177809.0,Industrial Conglomerates,Packaged Foods & Meats,Industrials,Consumer Staples
TEG-UTX,TEG,UTX,52.762549866134364,0.29244007915456471,5.5199999999999996,160270.0,Gas Utilities,Industrial Conglomerates,Utilities,Industrials
CERN-SNA,CERN,SNA,52.760721055348675,0.23351793027811238,6.0,69926.0,Health Care Distributors & Services,Household Appliances,Health Care,Consumer Discretionary
GE-ROP,GE,ROP,52.76001504815017,0.26464990022963425,5.96,143471.0,Industrial Conglomerates,Industrial Conglomerates,Industrials,Industrials
PCLN-PDCO,PCLN,PDCO,52.759757089030494,0.20138161221533404,5.6799999999999997,274041.0,"Hotels, Resorts & Cruise Lines",Health Care Supplies,Consumer Discretionary,Health Care
CA-PSX,CA,PSX,52.759571761895785,0.30297251594114077,4.8799999999999999,1543743.0,Systems Software,Oil & Gas Refining & Marketing & Transportation,Information Technology,Energy
MJN-WAT,MJN,WAT,52.75882641232204,0.17084513183504968,6.1200000000000001,171164.0,Packaged Foods & Meats,Health Care Distributors & Services,Consumer Staples,Health Care
GWW-LEG,GWW,LEG,52.75740732068576,0.2101041560628075,5.96,180537.0,Industrial Materials,Industrial Conglomerates,Industrials,Industrials
AME-FDX,AME,FDX,52.75594976721439,0.16187586517935976,5.4000000000000004,234171.0,Electrical Components and Equipment,Air Freight & Logistics,Industrials,Industrials
GPC-RL,GPC,RL,52.754429100933045,0.17528348916101624,5.3600000000000003,283011.0,Specialty Stores,"Apparel, Accessories & Luxury Goods",Consumer Discretionary,Consumer Discretionary
CSC-FFIV,CSC,FFIV,52.75355344235251,0.21881026866292189,5.04,512500.0,IT Consulting & Services,Networking Equipment,Information Technology,Information Technology
CMG-FDX,CMG,FDX,52.75197408520687,0.18243807960219563,5.3200000000000003,124536.0,Restaurants,Air Freight & Logistics,Consumer Discretionary,Industrials
AEE-LEG,AEE,LEG,52.74749751302966,0.29697861705970008,5.4400000000000004,315593.0,Multi-Utilities & Unregulated Power,Industrial Conglomerates,Utilities,Industrials
COL-VMC,COL,VMC,52.74659028978232,0.19232994948616658,6.0800000000000001,226503.0,Industrial Conglomerates,Construction Materials,Industrials,Materials
MWV-RF,MWV,RF,52.74624087182893,0.19854943032931921,5.0800000000000001,426661.0,Paper Packaging,Diversified Financial Services,Materials,Financials
VNO-WEC,VNO,WEC,52.744993827738014,0.30978301900178368,5.0800000000000001,451495.0,REITs,Multi-Utilities & Unregulated Power,Financials,Utilities
EMN-XYL,EMN,XYL,52.7446425941116,0.22603509591801163,5.6399999999999997,518757.0,Diversified Chemicals,Industrial Conglomerates,Materials,Industrials
HOT-PLL,HOT,PLL,52.742307428626894,0.2430434439523087,5.7599999999999998,280485.0,"Hotels, Resorts & Cruise Lines",Industrial Conglomerates,Consumer Discretionary,Industrials
LEG-MHK,LEG,MHK,52.74135974769309,0.17890394956287764,5.1600000000000001,297286.0,Industrial Conglomerates,Home Furnishings,Industrials,Consumer Discretionary
TROW-VIAB,TROW,VIAB,52.739702681274125,0.25597694159720646,5.1600000000000001,632919.0,Diversified Financial Services,Broadcasting & Cable TV,Financials,Consumer Discretionary
FLS-MWV,FLS,MWV,52.736952386096085,0.21834155644126421,5.2000000000000002,426661.0,Industrial Machinery,Paper Packaging,Industrials,Materials
HUM-USB,HUM,USB,52.734080527068905,0.14713568265695776,5.2400000000000002,464142.0,Managed Health Care,Banks,Health Care,Financials
BDX-CMI,BDX,CMI,52.73267639297961,0.30446547786061762,6.0,325836.0,Health Care Equipment & Services,Industrial Machinery,Health Care,Industrials
